transaction_id,customer_id,amount,date
7c3a1519-403b-472c-ad1f-f9dcb503a2cf,CUST_0166,134.17,2026-01-11 10:28:14.923754
2c95e111-67de-49f3-8866-0dc892cfbf59,CUST_0195,-134.62,2025-09-10 21:56:14.923754
305900ae-b73d-4443-a53c-a48edd44f5b5,CUST_0061,67.66,2025-07-18 15:55:14.923754
3a9660f1-a522-476e-9db1-f0a7aef27a2c,CUST_0129,113.78,2026-01-08 14:34:14.923754
6b315fcd-6514-421e-9ff7-9a5ebd915208,CUST_0173,-28.52,2026-04-20 20:22:14.923754
8b39548f-9fa9-4beb-9d62-242b2cfdb634,CUST_0156,59.33,2026-02-21 14:36:14.923754
1667f7bb-5e2d-47d6-980e-33f0d5c1ea20,CUST_0149,34.22,2025-08-20 06:58:14.923754
b133a4a6-c6f3-49fd-b20b-80f1891dbfa4,CUST_0122,26.21,2026-03-21 03:51:14.923754
6c7dd2c0-c076-449c-a437-b81149e7f4e6,CUST_0110,56.6,2025-11-27 03:01:14.923754
1af2ce63-ae77-4b4e-b932-625b846abdac,CUST_0013,77.29,2026-01-28 18:46:14.923754
5d4862eb-baf8-43d0-8377-5ab199713e47,CUST_0155,174.78,2025-07-06 02:33:14.923754
a78ea10c-0aaf-4fb8-b6b4-85027b1bd5e8,CUST_0100,71.18,2025-08-05 14:44:14.923754
9b273c01-1c48-4740-bf31-3e728aebf85d,CUST_0135,103.74,2025-07-31 07:09:14.923754
f49ce5ed-bdc4-4298-9117-3d62a8203780,CUST_0022,104.93,2025-05-15 17:08:14.923754
62364570-72cd-4230-9835-91f4006a5cdc,CUST_0074,802.34,2025-12-05 01:24:14.923754
d3e83de1-dac3-4cbc-b169-5a6b2c9b1778,CUST_0181,8.93,2026-02-25 23:51:14.923754
c3534eb6-f634-47d9-805d-e1e8ac067134,CUST_0132,27.44,2025-08-17 06:02:14.923754
2df4bb14-3392-4f41-819e-3ea6f12ae127,CUST_0023,-238.43,2025-10-15 00:17:14.923754
c7cf8c11-0c41-42b3-92d1-1cc1a793eb7b,CUST_0119,38.4,2025-09-09 01:22:14.923754
78678941-7f14-4f02-b8f9-8be3a00a9157,CUST_0070,132.4,2026-03-16 09:24:14.923754
1d23b12a-dbf2-4d0a-b06d-e323f2bb6ce7,CUST_0084,68.72,2025-07-07 09:28:14.923754
3cf045b1-a7b6-4c54-8c27-a32dca859607,CUST_0101,448.18,2025-12-22 15:11:14.923754
323a5cd4-ff4e-4891-9b09-64b8b0a9feb3,,17.94,2026-01-24 12:46:14.923754
b513879f-16da-46e2-a961-a72ae3592e55,CUST_0161,185.27,2025-12-07 02:44:14.923754
c4793660-08b2-4322-8276-42e3d1e13b89,CUST_0028,314.06,2025-07-19 09:14:14.923754
8ad0539f-8f16-4744-8fcd-77cad6b9f54a,CUST_0136,19.8,2025-08-25 04:23:14.923754
ca45ab7f-34cd-4597-ad30-288e9cbc8864,CUST_0001,119.45,2025-12-26 04:13:14.923754
a7490b1e-2cea-47cc-b4a3-88bf4ec5156b,CUST_0165,20.79,2025-08-20 15:53:14.923754
0f8733e4-6158-4003-9bf7-f904f4782159,CUST_0063,56.27,2026-04-14 16:57:14.923754
d90abdf7-d15b-4156-9bc1-8263dfb3a573,CUST_0022,42.24,2026-03-18 03:56:14.923754
c02bbe97-18fa-41a5-b107-e760297c5ff1,CUST_0070,-4.94,2026-04-14 21:05:14.923754
baf149b0-01db-4c55-a05e-9e070f7201d0,CUST_0125,83.45,2025-07-04 14:28:14.923754
ce39c803-9697-49a7-9a17-8954b4c46550,CUST_0149,63.01,2026-02-23 01:33:14.923754
cd5e7ece-b1ef-48db-9498-855bace15545,CUST_0096,239.63,2025-11-14 14:33:14.923754
08cef362-dc62-4a7b-baa4-3a6dbd22548c,CUST_0163,100.6,2026-02-11 17:47:14.923754
3c84a127-77a5-40ab-8a80-73bce4ba9e6e,CUST_0079,539.63,2025-07-21 23:29:14.923754
c995b56a-6518-4d3e-a8c6-8cb450b34f11,CUST_0005,60.77,2025-07-05 23:36:14.923754
ed738ce4-28ab-474f-bf0d-7080075d3bfe,CUST_0060,49.13,2025-09-17 09:06:14.923754
25136153-86b6-411e-ac3a-b61dc33d3afe,CUST_0120,45.41,2026-01-09 09:14:14.923754
33c1bed0-e0ba-4d5a-b270-9e49d928c328,CUST_0046,35.18,2025-09-02 21:18:14.923754
f26b5065-a82f-4a67-9c43-a38c42f54164,CUST_0178,6.0,2026-04-15 09:17:14.923754
1081f26f-77ba-488b-8294-33fea2755d16,,43.81,2025-05-22 02:03:14.923754
41d6fb54-ae4d-491a-bb8b-6562fa4074b8,CUST_0134,6.9,2025-11-14 00:55:14.923754
f59b47a7-83db-4a89-91ce-0e583dd41393,CUST_0056,85.8,2025-11-25 16:21:14.923754
de734549-dfa3-426c-85b3-041f0892fd3d,CUST_0110,15.8,2025-07-04 16:44:14.923754
03eb9de6-50a4-4118-869f-831873908e31,CUST_0187,22.32,2025-05-19 15:51:14.923754
ec655df8-defd-436a-b1f4-6a7a87fbb12f,CUST_0157,27.95,2025-10-31 19:44:14.923754
903e3901-3419-4aea-8b29-b59e5f000072,CUST_0199,44.48,2026-04-04 22:28:14.923754
ee5911f1-9105-4db7-8c57-185b57719440,CUST_0104,54.97,2026-01-02 09:49:14.923754
8a90aa8d-5398-484a-b626-fade2c46bc4a,CUST_0077,161.5,2025-06-29 00:12:14.923754
c7254226-aa40-492d-b076-aa1e9763f77e,CUST_0146,30.65,2025-07-31 10:50:14.923754
6cdbc90c-ff7d-4897-b450-b02f497cf182,CUST_0002,88.25,2025-07-26 13:20:14.923754
0a9709db-90cb-4fa1-b597-2e45600109af,CUST_0008,837.87,2025-12-14 13:19:14.923754
ad30e749-a1ac-4321-85ff-3c38e1579374,CUST_0075,79.63,2026-04-29 09:11:14.923754
91463021-1e3f-408b-bd04-4e20cc6a89f3,CUST_0182,45.58,2025-07-14 14:49:14.923754
9c8c4979-b6f2-4212-bde1-ec4b55125ad5,CUST_0125,25.05,2026-03-01 22:31:14.923754
d7b6da09-9865-4909-81bf-cf223b281a15,CUST_0038,44.96,2025-09-04 01:15:14.923754
5a2b239e-2c84-484f-918d-7d7568be4158,CUST_0176,22.51,2025-12-07 13:19:14.923754
9395739c-948f-4421-9bf1-6326ee3cd1da,CUST_0027,71.43,2025-12-14 11:49:14.923754
512ed6da-8f77-40c1-b77e-c612d310bf20,CUST_0020,60.55,2025-06-11 20:37:14.923754
20ad4748-28e3-4593-b77b-8119a1d59889,CUST_0140,6.28,2025-12-16 00:08:14.923754
638af964-991d-48d3-bcb6-6f230c5fcf5d,CUST_0043,53.59,2025-10-15 12:22:14.923754
6011c38a-2165-4791-b553-8a6a9f22dd12,CUST_0189,160.16,2026-03-22 16:30:14.923754
87eefcf3-d756-4282-8019-71efbef9d831,CUST_0031,36.63,2025-05-17 12:46:14.923754
2fb831d0-4dd6-4cc6-9b1b-0c277b8404b6,CUST_0091,28.42,2026-01-07 09:10:14.923754
7490974d-2ce3-4dcd-81e4-b16d1e09ff22,CUST_0061,13.77,2026-02-12 03:58:14.923754
0a15961a-657f-454d-bfd3-5c5347a0426c,CUST_0195,8.52,2025-05-29 21:00:14.923754
a562fa9e-313a-4485-b866-7cf258b483ad,CUST_0109,125.38,2025-06-11 08:02:14.923754
5f4d0d31-6b80-4e28-b999-9277934e92e7,CUST_0091,45.54,2026-02-11 04:45:14.923754
2e0c44dc-3b90-40c5-bdd2-b06e6c86db7c,CUST_0163,118.16,2025-09-17 09:48:14.923754
3df764ff-31d9-4dd8-8591-1b3c976d011a,CUST_0095,252.48,2025-10-06 10:43:14.923754
a12fbb1a-5bfd-4652-a31d-1af7ad2dab4a,CUST_0143,137.17,2025-06-08 01:33:14.923754
613684eb-0dd8-4f3b-a747-902de77afabc,CUST_0144,31.74,2025-07-20 07:08:14.923754
34772421-68d8-4b14-a811-6ff6fea3a2d3,CUST_0013,63.11,2025-10-07 12:59:14.923754
858d3bfc-9a16-4e2f-b151-48961934212a,CUST_0113,29.52,2025-09-02 19:57:14.923754
1e2036ec-a5a8-499d-99d0-161f1571553d,CUST_0035,26.89,2025-09-02 06:03:14.923754
bc9e243e-1b1d-4d88-acd4-5987674e4bde,CUST_0187,76.92,2026-01-05 17:05:14.923754
8c8f3bc4-b9ea-49b1-be31-b5c68f5f7ff8,CUST_0149,23.75,2025-08-23 04:15:14.923754
2713c0e1-1e11-46f5-a605-edc57f7f03ab,,5.99,2026-02-20 00:22:14.923754
00129976-aee8-42e1-b821-57c2f6cbe6d5,CUST_0158,22.46,2026-03-25 10:29:14.923754
994208dd-984b-46ac-b3d7-0cb61d4bb09d,CUST_0048,40.17,2025-12-28 23:16:14.923754
817510bc-df60-4761-87a1-7c6c5f0c216e,CUST_0035,249.98,2025-10-11 18:29:14.923754
69a3f09c-6e80-487d-a415-ed044b9016a1,CUST_0086,33.42,2025-07-23 21:11:14.923754
26941aee-0047-4740-b2df-26bdd0422970,,91.1,2025-05-18 08:53:14.923754
b44ec438-eb67-4719-9c67-b2fb5e5e4c30,CUST_0159,46.14,2025-08-17 22:18:14.923754
f2ac875b-0431-47ec-9797-62b989f09145,CUST_0152,-186.12,2025-09-28 20:26:14.923754
95b50f01-4382-494c-a41d-0a6713120031,CUST_0114,173.66,2026-01-12 06:00:14.923754
f34b1b63-d413-47b4-81f5-b0ca2e461e3b,CUST_0177,177.0,2025-06-19 21:54:14.923754
ec34a00d-71c4-4188-a472-52c9a6c2193f,CUST_0100,9.64,2025-05-19 23:43:14.923754
ce36a317-8d5d-4424-ad14-d12dd7547345,CUST_0160,67.14,2025-12-20 08:27:14.923754
f8e45ff7-c2b6-42ba-bdc2-518086efb220,CUST_0183,116.62,2026-04-14 04:17:14.923754
9e78c1b5-b36f-40f0-898e-3bb3df4c35c8,,79.96,2025-08-16 22:01:14.923754
69fe96a8-35ff-4ea3-82ba-5b49162b7407,CUST_0099,103.19,2025-07-14 23:38:14.923754
90cb2e22-e64d-4e18-9fa5-ac3f79350686,CUST_0003,-57.88,2025-12-03 05:49:14.923754
9d0d8c09-092d-4f9d-9f88-9817bc7151f8,CUST_0197,25.93,2025-11-03 09:28:14.923754
f5ed1af0-7157-422a-9911-390fa7ffd1c6,CUST_0085,10.0,2026-04-05 19:27:14.923754
f0a3fb98-13f2-4091-af79-3068e4149cb8,CUST_0125,28.63,2026-02-13 17:56:14.923754
b4363400-c80b-44e3-9fac-3e0c66c2587a,CUST_0138,794.82,2025-06-03 14:35:14.923754
7184509b-6254-4826-8900-5320145f3bed,CUST_0083,33.59,2025-06-29 22:49:14.923754
dfe14dbf-139c-4fdc-acf1-63ee34dbb18d,CUST_0025,7.7,2025-10-03 04:00:14.923754
2e919755-87ea-4bb7-b8c1-e2e68bb43bfa,CUST_0068,113.6,2025-09-30 01:36:14.923754
5e0570ba-c22c-4245-837b-03888b3196f0,CUST_0061,128.44,2026-01-27 22:29:14.923754
c5ad130a-3ae5-4b7a-819d-ac62c764ac66,CUST_0029,-197.81,2025-11-08 21:33:14.923754
5d15be53-fc1f-4f38-a2f2-981aabbfb9b2,CUST_0127,87.44,2026-01-30 20:33:14.923754
98a3a632-68f2-4ab0-ac0a-efbe4b7c1e91,CUST_0019,127.18,2025-11-01 23:36:14.923754
5e0e4e0e-01b4-459a-ad4b-0b202813fbe6,CUST_0171,343.85,2025-10-28 23:43:14.923754
9c68a75c-abb6-4db9-b1a6-97069561c9e3,CUST_0194,25.91,2026-03-31 02:32:14.923754
265919a5-2526-44f2-b701-e399bde8ee4d,CUST_0074,21.25,2026-02-11 06:34:14.923754
7b3362df-6b5e-452d-b2f7-f7a8d55512d8,CUST_0061,18.27,2025-06-21 20:58:14.923754
e5712e00-5e82-4015-a0a9-ae37a7f35def,CUST_0171,41.86,2025-08-16 14:28:14.923754
1496f625-d134-4296-868d-a4ff50f7c164,CUST_0153,228.93,2026-03-28 10:13:14.923754
bf7d18d9-1f4a-4ecc-9173-17a271434c7a,CUST_0020,-92.58,2026-04-13 19:19:14.923754
2b3d9c66-8c94-4388-82cb-4fc35f2c8c31,CUST_0048,89.0,2025-09-27 23:35:14.923754
3917fd33-1191-4f81-b929-0f5d6481db0f,,8.85,2025-06-17 23:03:14.923754
7313d5a8-de8a-45e4-aeae-e15beb580582,CUST_0152,27.3,2026-03-30 20:23:14.923754
0b54ca22-d9e2-4879-beaf-1749818c8f62,CUST_0139,8.71,2026-03-30 05:34:14.923754
11db1513-af89-45e2-8691-7637c040963f,CUST_0110,176.13,2026-05-10 02:37:14.923754
f8cff59b-32d5-46c5-beb1-7bf213c6c183,CUST_0183,266.57,2026-03-26 00:44:14.923754
1191c9e0-6722-4f4a-b576-df7c6d60f682,CUST_0028,-119.05,2025-10-26 02:42:14.923754
3349bc5a-fc33-49a4-bdda-def65b7eaf49,CUST_0197,20.35,2025-07-31 01:48:14.923754
4298bcb8-7c95-41d7-a078-290b1f71418f,CUST_0191,240.33,2026-01-06 07:48:14.923754
02312a30-7f0c-4552-aee1-661c8fe7c549,CUST_0059,42.38,2026-03-06 06:02:14.923754
d2ead64a-bab5-4cef-86fa-6c001593c0de,CUST_0133,16.21,2025-08-26 11:55:14.923754
78b24658-f9e5-4714-b30f-ac6c890779c5,CUST_0051,20.81,2025-11-09 03:56:14.923754
9b87508d-e740-4887-af09-e8d7b393a29b,CUST_0149,35.51,2025-06-06 12:56:14.923754
91cb34d7-73a8-4704-8234-c8f3e04da6cb,CUST_0012,57.37,2025-10-14 14:56:14.923754
194f5000-1d55-4811-9ec7-58e3c582611d,CUST_0050,46.46,2026-03-19 06:03:14.923754
a6687a29-4080-4e1a-a8ee-549fe6f79a9b,CUST_0132,13.29,2025-06-22 16:29:14.923754
95d69860-8679-485e-aca1-74a848b52f6c,CUST_0113,183.7,2025-09-25 00:30:14.923754
10414f0a-fcfe-4255-85ce-18a8e9979864,CUST_0170,46.96,2025-11-09 06:05:14.923754
855ff8ae-675a-4938-aa7e-617d95f9c939,CUST_0166,26.74,2025-05-29 12:52:14.923754
6b82dc5f-ad5e-44e9-b3c6-e1e968748ac2,CUST_0153,165.72,2026-02-27 17:53:14.923754
49d8e58f-2f3d-4bff-859e-3b7517a336fd,CUST_0014,16.72,2025-12-31 01:52:14.923754
de0c778f-f342-4391-ab18-d2091ed38823,CUST_0032,10.71,2025-06-20 23:00:14.923754
02c95c66-8c4f-4372-a2fe-112446177758,,194.9,2026-02-27 01:45:14.923754
c2a0f740-4edb-478c-ba10-c8f168c4778c,,361.91,2026-04-01 07:28:14.923754
47f79556-6b17-4417-a02b-c65c84f88c42,CUST_0146,-34.39,2025-09-14 07:56:14.923754
30648e4f-7bbb-4e1e-b73d-a483fb2c9687,CUST_0155,52.15,2025-09-09 03:36:14.923754
83233285-da8f-4a3d-95df-0db899fd3fd3,CUST_0055,17.35,2025-10-20 12:59:14.923754
8dc20915-0711-4581-8aeb-8b7da8280549,CUST_0182,-54.9,2026-05-14 22:15:14.923754
8cf2ca8a-eea7-499d-8474-56abbe4ac3ed,CUST_0120,33.93,2025-11-14 12:52:14.923754
fdcd33bc-8a52-4202-9a42-2f06ea1b36e9,CUST_0075,49.3,2025-09-27 02:52:14.923754
378ec84b-1083-41d3-9888-951a713c8814,CUST_0021,82.21,2025-06-30 01:35:14.923754
e7d2009f-04e0-4f3d-a850-0806ef85c24e,CUST_0172,-18.21,2025-11-02 23:50:14.923754
9c919c8a-502e-4528-8936-9277acee5e6d,CUST_0133,38.02,2025-08-17 17:14:14.923754
ad54c042-5f15-4c20-b730-65be6e8e702a,CUST_0087,8.99,2026-03-02 08:50:14.923754
09149767-dd4c-4021-9fb9-1340e49c7a3d,CUST_0169,-38.28,2025-07-22 17:34:14.923754
f89e7e5f-0623-4f29-9f22-e7dd309a643d,CUST_0059,49.73,2026-01-23 08:03:14.923754
2697762d-1f61-4dc7-bfbb-dbd2976e0e34,CUST_0089,68.65,2025-06-21 03:31:14.923754
6dd892ec-6713-4f8a-a865-f466d2b9ccbc,CUST_0182,69.38,2025-06-06 12:49:14.923754
2fd51c62-1461-481e-9d07-2040146f0372,CUST_0150,134.82,2026-03-12 08:35:14.923754
24d83823-73b1-4513-8248-d168ef3f797a,CUST_0083,11.71,2025-12-18 11:03:14.923754
c7617465-0ed8-4cb1-96ef-8c934765f35b,CUST_0065,-12.35,2025-12-09 23:10:14.923754
99782221-787a-4468-9aaf-4845f92f7a4b,,92.66,2025-08-26 08:35:14.923754
17f8871b-ebf0-442d-a9c0-6620c654a29a,CUST_0071,7.11,2026-05-05 13:27:14.923754
a5127921-0074-4c27-94e1-4fb39337e39e,CUST_0004,65.58,2025-09-24 22:00:14.923754
aad6eb91-71fa-41bf-9029-1845387636cb,CUST_0193,16.77,2026-04-07 08:12:14.923754
69fd00e2-b6c7-4da1-a862-fc9e9f3d6b1d,CUST_0143,263.17,2025-08-14 07:17:14.923754
c816e9df-b3a7-4628-a78d-7b2b6f5a7759,CUST_0104,70.14,2025-07-04 12:03:14.923754
2dc871f1-430f-4033-b209-3bcdb00b0d39,CUST_0150,43.85,2026-03-07 19:34:14.923754
fa59853e-0548-4fbc-812c-f8f02c86ea3e,CUST_0175,186.37,2026-01-26 12:00:14.923754
bafed4ff-7661-43b5-8235-6ddc8b022558,CUST_0093,18.85,2026-04-25 11:59:14.923754
2448cd62-e262-4e9e-86d5-065bcb7cefa9,CUST_0174,22.8,2025-11-12 21:20:14.923754
118d03dc-c3f4-488c-9074-65d78268e03e,CUST_0142,15.46,2025-05-15 20:18:14.923754
02feb3a4-df0d-4ac8-a62d-67433c73813d,CUST_0178,22.99,2025-10-10 12:32:14.923754
2b2bde5c-ccab-4ec0-b969-42491adac5d5,CUST_0148,58.04,2026-03-19 06:33:14.923754
3c3a9207-eec1-4602-8d49-ecd5c22c2776,CUST_0178,89.47,2026-03-23 18:49:14.923754
4471ad8c-0d2e-4d9f-ae5c-373218055e1e,CUST_0112,142.8,2026-03-01 17:48:14.923754
67ffdb29-a30e-4b9c-8b6d-e6ee30950128,CUST_0161,8.8,2025-08-12 09:01:14.923754
c3a0f75e-d87a-4d46-aa11-cc3fe36a1794,CUST_0119,45.98,2025-12-09 23:50:14.923754
6af3cdef-8022-4680-9173-1f64eb4e3765,CUST_0059,-18.03,2025-05-31 09:22:14.923754
be4754e7-f903-4bdb-b552-4b57a4ad1afb,CUST_0043,44.47,2026-05-13 17:17:14.923754
d2110aa5-a19b-4a28-b6ce-95f76c93535d,CUST_0012,563.5,2025-10-13 05:15:14.923754
f9980155-4f45-490d-ae1a-caf0b5d23cfc,CUST_0040,73.1,2025-11-28 18:47:14.923754
a5963456-212d-42cb-a04c-b8596343599b,CUST_0118,134.22,2025-10-22 14:52:14.923754
90388a09-98eb-4f7e-8e79-1cf15486beb8,CUST_0020,387.88,2025-07-16 08:45:14.923754
2e9f97e7-0872-469d-a67c-015b336a4a08,CUST_0166,168.57,2025-10-15 15:44:14.923754
3495539b-401b-4fee-878f-31bc16a067eb,CUST_0131,34.89,2025-07-02 04:40:14.923754
6e98d946-0695-47b4-8b4b-715336c3dac0,CUST_0156,15.24,2025-08-06 07:12:14.923754
268a9cea-23d0-44bd-bda3-e2deadb1e457,CUST_0184,52.98,2025-10-09 19:45:14.923754
1f3d1986-e7af-4a20-9b16-ebd557e7213c,CUST_0090,30.95,2025-07-16 06:12:14.923754
4a498c12-c2c4-483e-82fc-c0389d1bed00,CUST_0094,11.89,2026-04-05 22:55:14.923754
b45fa95b-cb7b-4bc1-a43e-320faae0dbed,CUST_0013,69.47,2025-10-02 21:14:14.923754
061e15a1-3dba-46f8-9eda-964ca8d511c4,CUST_0066,-71.23,2025-12-11 15:08:14.923754
880ca172-a697-460d-8957-3a17be6a144d,CUST_0037,320.25,2026-02-24 14:03:14.923754
448617d7-90a9-4510-8f57-69179b8c9ed8,CUST_0177,38.02,2025-06-02 15:24:14.923754
975fc4b0-45a1-4a2b-bd74-7e99e3c9bc25,CUST_0066,72.25,2025-07-31 17:10:14.923754
d5c4df54-bd45-4106-b03e-fb7da73ebd85,CUST_0036,28.06,2025-11-24 19:51:14.923754
3fe298dd-1517-4076-9d83-e9e38a462572,CUST_0182,130.73,2025-09-04 15:53:14.923754
f4a9dfe3-c1a7-4fcf-b986-2d482ccf821b,CUST_0026,48.2,2025-10-27 16:27:14.923754
537b5c02-b503-4e54-b2b2-77876adb656a,CUST_0075,16.9,2026-02-02 21:02:14.923754
5a76eb73-19b0-4dfc-a2c1-92bdb30549ba,CUST_0200,53.87,2025-09-22 07:33:14.923754
d048bf2f-abe5-421a-a409-b56e89b6cd46,CUST_0108,80.68,2025-10-22 22:46:14.923754
3bf1c2fb-8d94-4df9-909c-505174164f00,CUST_0168,70.48,2025-07-08 15:30:14.923754
0874fd9b-0f05-41a7-87ac-7d78ed0f83da,CUST_0043,155.38,2026-04-28 05:24:14.923754
7464d676-ba9c-4ccb-92c3-bcae4849c19b,CUST_0150,12.83,2026-03-23 20:26:14.923754
b9b3f529-4bae-4a57-8f02-5433328b1db5,CUST_0148,23.51,2026-01-24 06:17:14.923754
1a292b69-cca6-445e-95d9-2357dde68d5e,CUST_0008,103.52,2026-01-18 13:00:14.923754
50c4c152-a4c5-4c57-82ef-346c541c8ebe,CUST_0029,26.44,2025-07-20 16:56:14.923754
315deab4-8623-4fd1-ae5c-9728e4573c99,CUST_0040,69.44,2025-08-14 12:31:14.923754
614b7204-3977-435d-b2f6-e05f874c10b4,CUST_0158,-4.86,2026-03-01 21:37:14.923754
854a3abe-ab90-48f7-a8f4-cf63578d4517,CUST_0128,825.46,2026-02-26 22:09:14.923754
fd8b49e5-ad1d-4c6a-8502-63b1169d1d0b,CUST_0084,41.69,2025-10-26 19:44:14.923754
109a5496-1c7b-4ed0-a70a-c54aa658c592,CUST_0116,180.18,2025-12-23 21:11:14.923754
786d93be-3671-45db-b7f5-13a5d8cac5e1,CUST_0183,38.98,2025-05-21 07:30:14.923754
95dcea2c-8fd3-4e1c-81b7-bb7f523c69c7,CUST_0144,82.66,2025-10-22 20:44:14.923754
bc81ebdf-eb30-4958-871e-9ef87cd03406,CUST_0174,242.72,2025-10-08 13:42:14.923754
1e7ac4ae-60e2-4785-b694-3f66ac3279d3,CUST_0062,175.18,2025-06-19 15:25:14.923754
7e5f0180-817f-4351-b5c7-b7440d39fff5,CUST_0007,44.5,2026-03-13 02:43:14.923754
d4da4cc0-323a-42f9-b88f-e4205bf78fd9,CUST_0045,47.69,2025-05-25 07:25:14.923754
a6f8e37f-6d78-4faf-8f2d-5782d0a24395,CUST_0187,148.94,2025-11-25 21:18:14.923754
6fc5c35a-9163-49b5-a7cf-6b31b75b4587,CUST_0184,562.98,2025-06-03 03:00:14.923754
eb2ecedb-cd2b-4509-8dd5-28d9bc279cd6,CUST_0176,66.17,2026-01-25 06:57:14.923754
f61ba162-ddb2-40f2-b1ad-ea1466133e63,CUST_0155,-386.47,2025-07-06 09:58:14.923754
b90d3f84-27c2-4f04-9285-38b8f6874a86,CUST_0181,42.89,2026-04-21 09:47:14.923754
293fe1e9-05f4-45af-92f8-8e5a5f066870,CUST_0088,141.45,2025-08-03 07:53:14.923754
d59dfbd5-6e26-4dd6-81ec-144e2ad6b67f,CUST_0073,164.21,2025-09-11 11:46:14.923754
f655d0d3-6094-4212-870e-fae8a7c2d682,CUST_0163,36.24,2025-09-19 15:13:14.923754
a301b262-3bc5-48a8-b33b-e7f2cecae308,CUST_0179,25.87,2025-09-06 14:37:14.923754
cb62f5fc-6885-43fd-8ede-9a4b041d1e9a,CUST_0037,-171.64,2025-05-23 05:25:14.923754
58828e3a-5578-4e84-bd93-311cf66f9a9c,CUST_0119,32.09,2026-01-06 04:32:14.923754
65dbbd35-d121-4e13-b7a9-2e47d4ed8080,CUST_0057,22.32,2026-01-15 20:06:14.923754
4a4be642-7516-4ac7-beb1-5addc1ff67e3,,27.55,2025-05-18 10:57:14.923754
4533ce9f-5c4b-42b2-9cb5-cbcc08e08d42,CUST_0095,31.96,2025-12-15 02:34:14.923754
eba1c35d-8a59-4a1c-8762-dead245309a3,CUST_0117,128.59,2026-04-05 15:44:14.923754
b330ba3e-f250-444a-806e-fd67e34b0985,,91.38,2025-06-25 02:04:14.923754
1d961aa7-6611-450e-9016-edec2edde7e6,CUST_0020,111.68,2025-06-17 15:00:14.923754
b11bdace-7e80-4da7-b130-fc5782f52328,CUST_0124,83.21,2025-10-14 04:21:14.923754
0692de9c-3b51-4b59-a540-d9761f602ace,CUST_0053,30.15,2025-07-29 21:16:14.923754
ebcc9af9-b3dc-4b09-8041-02d21e029bee,CUST_0119,-109.63,2026-05-11 19:44:14.923754
4e80badc-4c69-42ca-9980-7a4dea62d54d,CUST_0012,178.12,2025-06-10 03:50:14.923754
4f881f78-56ab-4604-a1cb-f25aba0d500f,CUST_0177,97.95,2025-10-28 23:35:14.923754
2478b919-1589-4698-a4d2-1b231826298e,,85.6,2026-01-06 18:30:14.923754
964bea90-57f3-44c8-8c91-9f6d9c6f8be9,CUST_0064,25.35,2025-11-03 14:49:14.923754
b5253655-10eb-431d-b455-111d9704831d,CUST_0042,67.48,2025-11-20 11:25:14.923754
a1692a00-4fcb-41a0-8dd4-e10a7e1767c5,CUST_0094,24.04,2026-03-20 08:24:14.923754
f3f0cd94-273e-487b-8a4b-a3abf314bda8,CUST_0157,53.3,2026-03-17 18:59:14.923754
8b793c83-4f69-43d5-ba0b-ddc45d225fbb,CUST_0147,10.59,2026-02-20 18:34:14.923754
2e4ebb85-19b7-4d4b-8973-a1e43355b252,CUST_0011,10.67,2026-03-06 08:59:14.923754
e0bf1758-5018-49fd-a000-8ee18d0c94bf,CUST_0098,45.1,2025-09-04 05:03:14.923754
bf7c7fc7-5283-4768-a286-38bd3922af5b,CUST_0178,31.55,2025-12-27 19:57:14.923754
440d98e9-596e-4a14-95f5-872ac9fb656c,CUST_0071,60.75,2025-07-08 12:47:14.923754
16be4483-cebf-4903-9a18-627ceb79c90d,CUST_0108,47.71,2026-01-15 19:28:14.923754
2a1f6975-0076-4cef-9d82-609e226ad950,CUST_0058,56.27,2026-03-21 23:21:14.923754
26f4d0dd-d4a4-4e47-b058-01c5eaf41281,CUST_0034,-100.34,2025-06-19 12:43:14.923754
14c9bb7b-b745-466c-a176-f43987647121,CUST_0020,34.35,2025-12-27 18:06:14.923754
a4fd618f-e87e-45a1-b054-ae0daee647c0,CUST_0050,43.84,2026-04-16 11:06:14.923754
1c479cbc-3084-4de2-994a-ac5cbb2a7766,,-233.93,2025-12-01 00:16:14.923754
cebd0ec1-8912-4db1-83fd-5f5d44b762d9,CUST_0138,54.77,2025-07-26 07:03:14.923754
dc762f93-82e9-4b90-9603-5ce0a5f010bc,CUST_0160,45.64,2025-05-30 22:48:14.923754
da2763ba-2459-4cdf-853c-95e497223ed7,CUST_0052,59.29,2025-07-14 09:03:14.923754
4cfebf72-7b90-4bb8-a3fb-68cb14e19822,CUST_0015,-46.46,2025-06-25 04:58:14.923754
b484308b-26fb-4144-a9e7-6048d10e3411,CUST_0084,26.85,2025-09-22 16:00:14.923754
b39ed8aa-a6c4-42b8-84ed-c0a7135a4ead,CUST_0131,20.13,2025-08-30 10:14:14.923754
265ac327-2522-4d69-a626-b50aab47ee29,CUST_0037,25.45,2025-08-23 23:35:14.923754
2704a733-de53-42e7-8898-d7d5eef5088a,CUST_0126,130.7,2026-02-13 03:07:14.923754
5b414abe-3c4e-4925-8683-d696c07a5e55,CUST_0040,-29.08,2026-03-15 14:33:14.923754
0e6a8069-6547-46d9-b755-4fb3f4b5aa09,CUST_0072,46.76,2025-07-10 21:12:14.923754
1c7fd2ee-5f03-42f4-8b34-bdc87c420bd6,CUST_0040,110.03,2026-03-13 09:39:14.923754
